Generationszeit,"Produkt ID",Produktname,"Produkt Haupt-Bild","Produktdetails Seite Link","Produkt Preis (Stückpreis)",Kommission,"Link zum Produktstandard",Gutschein-Standardlink,"Kurzlink zum Produkt","Gutschein Kurzlink"
"2022-09-19 04:50:41",1910408,"FSK 1/16 2.4G Wasserdichte Haifisch Meer RC Boote Autos Amphibische Landwasserfahrzeuge Modell RTR Kinder Kinderspielzeug",https://imgaz2.staticbg.com/thumb/gallery/oaupload/banggood/images/CB/82/1a2f31c1-5047-4e5a-94c5-544d9d9fe9ed.jpg,https://de.banggood.com/FSK-1-or-16-2_4G-Wasserdichte-Haifisch-Meer-RC-Boote-Autos-Amphibische-Landwasserfahrzeuge-Modell-RTR-Kinder-Kinderspielzeug-reviews-p1910408.html,"26,03€",€1.82,https://de.banggood.com/FSK-1-or-16-2_4G-Waterproof-Shark-Sea-RC-Boats-Cars-Amphibious-Land-Water-Vehicles-Model-RTR-Kids-Childeren-Toys-p-1910408.html?p=4T181370308054202203,,https://de.banggood.com/custlink/GGKJCQzG63,
"2022-09-19 04:50:41",1913465,"HG TRASPED P804 1/12 2.4G RC Trailer Car DIY Satz für US LKW-Fahrzeuge Alu-Chassis 360° drehbares Modell",https://imgaz1.staticbg.com/thumb/gallery/oaupload/banggood/images/A0/66/d4ed328f-357d-41b3-bf66-52aa5652514b.jpg,https://de.banggood.com/HGTRASPEDP8041-or-122_4GRC-Trailer-Car-DIY-Satz-fr-US-LKW-Fahrzeuge-Alu-Chassis-360-drehbares-Modell-reviews-p1913465.html,"577,97€",€40.39,https://de.banggood.com/HG-TRASPED-P804-1-or-12-2_4G-RC-Trailer-Car-DIY-Kit-for-US-Truck-Vehicles-Alloy-Chassis-360-Rotation-Model-p-1913465.html?p=4T181370308054202203,https://de.banggood.com/coupon-transfer-page.html?p=4T181370308054202203&p_id=1913465&c_id=539663&c_code=BGf86f68&w_house=CN&poa=POA9262271,https://de.banggood.com/custlink/m3vrWAM3ed,https://de.banggood.com/custlink/KDDCcsqYvO
"2022-09-19 04:50:41",1917649,"RC-Auto Stunt-Auto 360 ° drehbare doppelseitige Fernbedienung, die Geländewagen driftet, leichte Musik, die Fahrzeugmodelle fährt",https://imgaz2.staticbg.com/thumb/gallery/oaupload/banggood/images/64/58/2192ed05-0261-4396-91f1-5e1d2e0f8a9f.jpg,"https://de.banggood.com/RC-AutoStunt-Auto360drehbaredoppelseitige-Fernbedienung,die-Gelndewagen-driftet,leichte-Musik,die-Fahrzeugmodelle-fhrt-reviews-p1917649.html","30,04€",€2.1,https://de.banggood.com/RC-Car-Stunt-Car-360Rotate-Double-faced-Remote-Control-Twisting-Off-Road-Vehicle-Drift-Light-Music-Driving-Vehicle-Models-p-1917649.html?p=4T181370308054202203,,https://de.banggood.com/custlink/33vWrAUD0r,
"2022-09-19 04:50:41",1919783,"Heng Long 7.0 Version 3918-1 1/16 2.4G US M1A2 RC Auto Panzer Fahrzeugmodelle",https://imgaz3.staticbg.com/thumb/gallery/oaupload/banggood/images/A0/60/fc18ed50-1896-4353-b9fd-3e2d80726c33.jpg,https://de.banggood.com/HengLong7_0Version3918-11-or-16-2_4G-USM1A2RCAuto-Panzer-Fahrzeugmodelle-reviews-p1919783.html,"196,32€",€13.72,https://de.banggood.com/Heng-Long-7_0-Version-3918-1-1-or-16-2_4G-US-M1A2-RC-Car-Tank-Vehicle-Models-p-1919783.html?p=4T181370308054202203,https://de.banggood.com/coupon-transfer-page.html?p=4T181370308054202203&p_id=1919783&c_id=540052&c_code=BG5bc086&w_house=CZ&poa=SKUH82130,https://de.banggood.com/custlink/D3DprNzD6P,https://de.banggood.com/custlink/GvmCCA2R34
"2022-09-19 04:50:41",1919899,"QH2801 2.4G 1/24 6CH RTR RC Auto Mixer Tanker / Muldenkipper / Kranfahrzeug / Bagger Geländewagen Drift Modell Spielzeug",https://imgaz3.staticbg.com/thumb/gallery/oaupload/banggood/images/62/EC/9382a491-3a95-4c6e-877b-9ba4de190282.jpg,https://de.banggood.com/QH28012_4G1-or-246CHRTRRC-Auto-Mixer-Tanker-or-Muldenkipper-or-Kranfahrzeug-or-Bagger-Gelndewagen-Drift-Modell-Spielzeug-reviews-p1919899.html,"38,05€ ~ 39,06€",€2.66,https://de.banggood.com/QH2801-2_4G-1-or-24-6CH-RTR-RC-Car-Mixer-Tanker-or-Dump-Truck-or-Crane-Vehicle-or-Excavator-Off-Road-Vehicles-Drift-Model-Toys-p-1919899.html?p=4T181370308054202203,https://de.banggood.com/coupon-transfer-page.html?p=4T181370308054202203&p_id=1919899&c_id=540021&c_code=BG3830ab&w_house=CZ&poa=POA8445266,https://de.banggood.com/custlink/KK3prAq3gI,https://de.banggood.com/custlink/vK3CJQkhKQ
"2022-09-19 04:50:41",1919906,"RC Stunt Car 1/12 2.4G Fernbedienung Gestensensor All-Terrain Spielzeug Doppelseitig drehbar Offroad 360° Flips mit Lichter Musik Drift Tanzen Fahrzeugmodell",https://imgaz2.staticbg.com/thumb/gallery/oaupload/banggood/images/E6/B5/7c0ed023-df65-4a21-a8b5-b83a2c2ef884.jpg,https://de.banggood.com/RCStuntCar1-or-122_4GFernbedienung-Gestensensor-All-Terrain-Spielzeug-Doppelseitig-drehbar-Offroad-360-Flips-mit-Lichter-Musik-Drift-Tanzen-Fahrzeugmodell-reviews-p1919906.html,"40,06€ ~ 42,06€",€2.8,https://de.banggood.com/RC-Stunt-Car-1-or-12-2_4G-Remote-Control-Gesture-Sensor-All-Terrain-Toy-Double-Sided-Rotating-Off-Road-360-Flips-with-Lights-Music-Drift-Dancing-Vehicle-Model-p-1919906.html?p=4T181370308054202203,https://de.banggood.com/coupon-transfer-page.html?p=4T181370308054202203&p_id=1919906&c_id=540390&c_code=BG4fb4f5&w_house=CN&poa=POA8267942,https://de.banggood.com/custlink/mvmWCnU34O,https://de.banggood.com/custlink/33KcCb2YKU
"2022-09-19 04:50:41",1923428,"1/28 530 4WD Mini Drift Speed Auto Elektromodell RC Rennwagen ESC Gebürstete Version RTR Metallrahmen montiert",https://imgaz3.staticbg.com/thumb/gallery/oaupload/banggood/images/A2/DA/2e5bec44-c310-4ba8-a502-595d1beb1d24.jpg,https://de.banggood.com/1-or-28-530-4WD-Mini-Drift-Speed-Auto-Elektromodell-RC-Rennwagen-ESC-Gebrstete-Version-RTR-Metallrahmen-montiert-reviews-p1923428.html,"129,31€",€9.04,https://de.banggood.com/1-or-28-530-4WD-Mini-Drift-Speed-Car-Electric-Model-RC-Racing-Car-ESC-Brushed-Version-RTR-Metal-Frame-Assembled-p-1923428.html?p=4T181370308054202203,https://de.banggood.com/coupon-transfer-page.html?p=4T181370308054202203&p_id=1923428&c_id=540087&c_code=BG2797b6&w_house=CN&poa=POA9363601,https://de.banggood.com/custlink/3DKCWNUmgB,https://de.banggood.com/custlink/3GDcpAkyK7
"2022-09-19 04:50:41",1943504,"RGT EX86180 PRO 1/10 2.4G 4WD RC Car Tracer Rock Crawler Elektrische Fernbedienung Buggy Geländewagen Klettermodelle",https://imgaz.staticbg.com/thumb/gallery/oaupload/banggood/images/A5/0C/fc0f19bf-bd71-4aaa-a564-72140231d416.jpg,https://de.banggood.com/RGTEX86180PRO1-or-102_4G4WD-RC-Car-Tracer-Rock-Crawler-Elektrische-Fernbedienung-Buggy-Gelndewagen-Klettermodelle-reviews-p1943504.html,"479,81€",€33.53,https://de.banggood.com/RGT-EX86180-PRO-1-or-10-2_4G-4WD-RC-Car-Tracer-Rock-Crawler-Electric-Remote-Control-Buggy-Off-Road-Vehicle-Climbing-Models-p-1943504.html?p=4T181370308054202203,https://de.banggood.com/coupon-transfer-page.html?p=4T181370308054202203&p_id=1943504&c_id=540661&c_code=BGa92839&w_house=CZ&poa=POA9632297,https://de.banggood.com/custlink/GvmWrbq30N,https://de.banggood.com/custlink/vm3JCbqhED
"2022-09-19 04:50:41",1943534,"E16829 2.4G Drift RC Tank Battle Gepanzerter Geländewagen LED Lichter Soundeffekt RTR Modell Kinder Kinderspielzeug",https://imgaz1.staticbg.com/thumb/gallery/oaupload/banggood/images/AC/71/579f2441-5077-4c99-91cc-770235e56625.jpg,https://de.banggood.com/E168292_4GDriftRCTankBattle-Gepanzerter-Gelndewagen-LED-Lichter-Soundeffekt-RTR-Modell-Kinder-Kinderspielzeug-reviews-p1943534.html,"33,05€ ~ 73,11€",€2.31,https://de.banggood.com/E16829-2_4G-Drift-RC-Tank-Battle-Armored-Off-Road-Vehicle-LED-Lights-Sound-Effect-RTR-Model-Kids-Children-Toys-p-1943534.html?p=4T181370308054202203,https://de.banggood.com/coupon-transfer-page.html?p=4T181370308054202203&p_id=1943534&c_id=540020&c_code=BG4c2053&w_house=CZ&poa=POA6838798,https://de.banggood.com/custlink/GvvCCQq36z,https://de.banggood.com/custlink/DGDpCNqhYY
"2022-09-19 04:50:41",1944099,"Erstellen Sie 3311 2.4G 6CH Speed Radio Remote Control Submarine Electric Mini RC Boot Kinder Kinderspielzeug",https://imgaz3.staticbg.com/thumb/gallery/oaupload/banggood/images/35/B3/c41dbad6-ac9a-42a3-abea-c3122ee06758.jpg,https://de.banggood.com/ErstellenSie33112_4G6CHSpeed-Radio-Remote-Control-Submarine-Electric-Mini-RC-Boot-Kinder-Kinderspielzeug-reviews-p1944099.html,"28,04€",€1.96,https://de.banggood.com/Create-3311-2_4G-6CH-Speed-Radio-Remote-Control-Submarine-Electric-Mini-RC-Boat-Kids-Children-Toys-p-1944099.html?p=4T181370308054202203,,https://de.banggood.com/custlink/GvKccbqmg7,
"2022-09-19 04:50:41",1958701,"RC Boot 2.4G 4CH Fernbedienung Elektronischer Hai LED Lichtsimulation Tier Fisch Baby Kinder Wassermodell Spielzeug",https://imgaz1.staticbg.com/thumb/gallery/oaupload/banggood/images/18/F4/54418e67-2cad-4b25-911b-316936ad3995.jpg,https://de.banggood.com/RCBoot2_4G4CHFernbedienungElektronischer-Hai-LED-Lichtsimulation-Tier-Fisch-Baby-Kinder-Wassermodell-Spielzeug-reviews-p1958701.html,"32,04€",€2.24,https://de.banggood.com/RC-Boat-2_4G-4CH-Remote-Control-Electronic-Shark-LED-Light-Simulation-Animal-Fish-Baby-Kids-Water-Model-Toys-p-1958701.html?p=4T181370308054202203,https://de.banggood.com/coupon-transfer-page.html?p=4T181370308054202203&p_id=1958701&c_id=540015&c_code=BGb7b349&w_house=CZ&poa=SKUI42712,https://de.banggood.com/custlink/3GmJrQkvs3,https://de.banggood.com/custlink/3vvpWNqhhp
"2022-09-19 04:50:41",1958705,"RC Stunt Car 1/12 Gesture Sensing Watch Fernbedienung LED Leichter Geländewagen Lateral Drift Vehicle Model Toys",https://imgaz2.staticbg.com/thumb/gallery/oaupload/banggood/images/ED/D1/91f86fff-17cb-4333-9f89-7e79fd2c7467.jpg,https://de.banggood.com/RCStuntCar1-or-12GestureSensing-Watch-Fernbedienung-LED-Leichter-Gelndewagen-Lateral-Drift-Vehicle-Model-Toys-reviews-p1958705.html,"49,07€",€3.43,https://de.banggood.com/RC-Stunt-Car-1-or-12-Gesture-Sensing-Watch-Remote-Control-LED-Light-Off-Road-Truck-Lateral-Drift-Vehicle-Model-Toys-p-1958705.html?p=4T181370308054202203,https://de.banggood.com/coupon-transfer-page.html?p=4T181370308054202203&p_id=1958705&c_id=540031&c_code=BG751022&w_house=CN&poa=POA9176655,https://de.banggood.com/custlink/mD3cWNqvNy,https://de.banggood.com/custlink/K3GcrQMdyH
"2022-09-19 04:50:41",1961309,"JJRC S6 1/47 2,4 G RC Boot Fernbedienung Pools Seen Salzwasser Outdoor High Speed Mini Spielzeug LED Lichter für Kinder Erwachsene Jungen",https://imgaz1.staticbg.com/thumb/gallery/oaupload/banggood/images/94/74/5286062e-3421-4060-ac0d-00da59b8c4d3.jpg,"https://de.banggood.com/JJRCS61-or-472,4GRC-Boot-Fernbedienung-Pools-Seen-Salzwasser-Outdoor-High-Speed-Mini-Spielzeug-LED-Lichter-fr-Kinder-Erwachsene-Jungen-reviews-p1961309.html","26,03€",€1.82,https://de.banggood.com/JJRC-S6-1-or-47-2_4G-RC-Boat-Remote-Control-Pools-Lakes-Salt-Water-Outdoor-High-Speed-Mini-Toys-LED-Lights-for-Kids-Adults-Boys-p-1961309.html?p=4T181370308054202203,,https://de.banggood.com/custlink/KDGJrNk3Np,
"2022-09-19 04:50:41",1962687,"UDIRC 1608/1608 PRO RC Car Drift Two Batterie Brushed/Brushless RTR 1/16 2.4G 4WD LED Leichte High Speed 40 km/h Fahrzeugmodelle",https://imgaz2.staticbg.com/thumb/gallery/oaupload/banggood/images/38/34/42df13c9-e13a-42fc-a677-88b59ed8c0a3.jpg,https://de.banggood.com/UDIRC1608-or-1608PRORCCarDrift-Two-Batterie-Brushed-or-Brushless-RTR-1-or-16-2_4G-4WD-LED-Leichte-High-Speed-40-km-or-h-Fahrzeugmodelle-reviews-p1962687.html,"88,14€ ~ 108,17€",€6.16,https://de.banggood.com/UDIRC-1608-or-1608-PRO-RC-Car-Drift-Two-Battery-Brushed-or-Brushless-RTR-1-or-16-2_4G-4WD-LED-Light-High-Speed-40km-or-h-Vehicles-Models-p-1962687.html?p=4T181370308054202203,,https://de.banggood.com/custlink/mmvccb2KbH,
"2022-09-19 04:50:41",1963676,"Heng Long 3819-1 7.0 1/16 2.4G Größer Deutschland Panther RC Panzer Infrarot Battle Launch Vehicles Modelle Smoke Sound Toys",https://imgaz3.staticbg.com/thumb/gallery/oaupload/banggood/images/14/09/102647a2-1184-44e4-a28e-5ff070cc10f8.png,https://de.banggood.com/HengLong3819-17_01-or-162_4G-Grer-Deutschland-Panther-RC-Panzer-Infrarot-Battle-Launch-Vehicles-Modelle-Smoke-Sound-Toys-reviews-p1963676.html,"149,24€ ~ 269,45€",€11.2,https://de.banggood.com/Heng-Long-3819-1-7_0-1-or-16-2_4G-Larger-Germany-Panther-RC-Tank-Infrared-Battle-Launch-Vehicles-Models-Smoke-Sound-Toys-p-1963676.html?p=4T181370308054202203,,https://de.banggood.com/custlink/KDmJpsk3n8,
﻿Generationszeit,"Produkt ID",Produktname,"Produkt Haupt-Bild","Produktdetails Seite Link","Produkt Preis (Stückpreis)",Kommission,"Link zum Produktstandard",Gutschein-Standardlink,"Kurzlink zum Produkt","Gutschein Kurzlink"
"2022-09-19 04:51:28",1032827,"SINOHOBBY Mini-Q TR-Q5OP-BL 1/28 Upgrade Bürstenloses Touren- / Drift-RC-Auto Zufällige Farbe",https://imgaz2.staticbg.com/thumb/gallery/oaupload/banggood/images/A3/F5/ba51a281-d1c9-4e2b-a34f-8aea93c649f4.jpg,https://de.banggood.com/SINOHOBBY-Mini-Q-TR-Q5OP-BL-1-or-28-Upgrade-Brstenloses-Touren-or-Drift-RC-Auto-Zufllige-Farbe-reviews-p1032827.html,"175,09€",€12.24,https://de.banggood.com/SINOHOBBY-Mini-Q-TR-Q5OP-BL-1-or-28-Upgrade-Brushless-Touring-or-Drift-RC-Car-Random-Color-p-1032827.html?p=4T181370308054202203,https://de.banggood.com/coupon-transfer-page.html?p=4T181370308054202203&p_id=1032827&c_id=545971&c_code=BG8953f8&w_house=CZ&poa=SKU363532,https://de.banggood.com/custlink/GDvrWNqYjD,https://de.banggood.com/custlink/mvKrJbMWdE
"2022-09-19 04:51:28",1066558,"Feiyue FY05 XKing 1/12 2.4G 4WD Hochgeschwindigkeits-Wüsten-Truggy-RC-Car",https://imgaz1.staticbg.com/thumb/gallery/oaupload/banggood/images/A3/F5/5b9a66dd-c29d-4e38-af5e-b3bb342d3879.jpg,https://de.banggood.com/FeiyueFY05XKing1-or-122_4G4WD-Hochgeschwindigkeits-Wsten-Truggy-RC-Car-reviews-p1066558.html,"137,66€",€9.62,https://de.banggood.com/Feiyue-FY05-XKing-1-or-12-2_4G-4WD-High-Speed-Desert-Truggy-RC-Car-p-1066558.html?p=4T181370308054202203,https://de.banggood.com/coupon-transfer-page.html?p=4T181370308054202203&p_id=1066558&c_id=540424&c_code=BG852da1&w_house=CZ&poa=POA1140749,https://de.banggood.com/custlink/DKKrJAUday,https://de.banggood.com/custlink/mGGprQMpRC
"2022-09-19 04:51:28",1073397,"JLB Racing CHEETAH 1/10 80A Bürstenloses Hochgeschwindigkeits-RC-Car Truggy 21101 RTR",https://imgaz1.staticbg.com/thumb/gallery/oaupload/banggood/images/5E/54/f770ffc9-adcd-c688-1dd6-e8c99ad62caa.jpg,https://de.banggood.com/JLB-Racing-CHEETAH-1-or-10-80A-Brstenloses-Hochgeschwindigkeits-RC-Car-Truggy-21101-RTR-reviews-p1073397.html,"400,30€",€27.97,https://de.banggood.com/JLB-Racing-CHEETAH-1-or-10-80A-Brushless-High-Speed-RC-Car-Truggy-21101-RTR-p-1073397.html?p=4T181370308054202203,https://de.banggood.com/coupon-transfer-page.html?p=4T181370308054202203&p_id=1073397&c_id=539162&c_code=BG07c945&w_house=CZ&poa=SKU508268,https://de.banggood.com/custlink/mDGcrNqhop,https://de.banggood.com/custlink/DDmWpAkrRV
"2022-09-19 04:51:28",1194844,"Feiyue FY07 1:12 2.4G 4WD 35KM / H RC Auto Offroad Desert Truck RTR",https://imgaz2.staticbg.com/thumb/gallery/oaupload/banggood/images/44/DB/d748985f-b97c-4f9f-9fde-8afc91943489.jpg,https://de.banggood.com/Feiyue-FY07-1-12-2_4G-4WD-35KM-or-H-RC-Auto-Offroad-Desert-Truck-RTR-reviews-p1194844.html,"192,05€",€13.42,https://de.banggood.com/Feiyue-FY07-1-12-2_4G-4WD-35KM-or-H-RC-Car-Off-Road-Desert-Truck-RTR-p-1194844.html?p=4T181370308054202203,https://de.banggood.com/coupon-transfer-page.html?p=4T181370308054202203&p_id=1194844&c_id=540445&c_code=BGddafed&w_house=HK&poa=POA2184150,https://de.banggood.com/custlink/v3mWrbMYoF,https://de.banggood.com/custlink/3vKcpNqcR9
"2022-09-19 04:51:28",1254789,"ZD Racing 9105 Donner ZMT-10 1/10 DIY Auto Satz 2.4G 4WD RC LKW-Rahmen ohne elektronische Teile",https://imgaz3.staticbg.com/thumb/gallery/oaupload/banggood/images/FE/AF/3c697927-a7d9-4060-8e04-5079b72ad258.jpg,https://de.banggood.com/ZDRacing9105DonnerZMT-101-or-10-DIY-Auto-Satz-2_4G-4WD-RC-LKW-Rahmen-ohne-elektronische-Teile-reviews-p1254789.html,"122,30€",€8.55,https://de.banggood.com/ZD-Racing-9105-Thunder-ZMT-10-1-or-10-DIY-Car-Kit-2_4G-4WD-RC-Truck-Frame-Without-Electronic-Parts-p-1254789.html?p=4T181370308054202203,https://de.banggood.com/coupon-transfer-page.html?p=4T181370308054202203&p_id=1254789&c_id=545060&c_code=BG8fa50e&w_house=CZ&poa=SKU863565,https://de.banggood.com/custlink/3vvJWsMdOS,https://de.banggood.com/custlink/KK3CJAUrhj
"2022-09-19 04:51:28",1297347,"ZhengCheng 333-MT01B 2,4G 20 km / std Rc Auto Motorrad 30 Grad 24,4 * 12,7 * 14 cm Mit Taschenlampe ",https://imgaz.staticbg.com/thumb/gallery/oaupload/banggood/images/C6/90/b92047bf-624a-45ea-b04d-b1b51bc6fd03.jpg,"https://de.banggood.com/ZhengCheng-333-MT01B-2,4G-20-km-or-std-Rc-Auto-Motorrad-30-Grad-24,4-+-12,7-+-14-cm-Mit-Taschenlampe--reviews-p1297347.html","61,30€",€4.28,https://de.banggood.com/ZhengCheng-333-MT01B-2_4G-Rc-Car-Motorcycle-30-Degree-With-Flashlight-p-1297347.html?p=4T181370308054202203,,https://de.banggood.com/custlink/v3GrJAkhOL,
"2022-09-19 04:51:28",1301604,"Feilun FT016 47CM 2.4G 4CH RC Boot 540 Gebürstete 28 km / h Hochgeschwindigkeit mit Wasserkühlsystem Spielzeug",https://imgaz.staticbg.com/thumb/gallery/oaupload/banggood/images/2A/9A/d74b7c92-ac5b-4e9a-8cd7-bb73da2d2028.jpg,https://de.banggood.com/Feilun-FT016-47CM-2_4G-4CH-RC-Boot-540-Gebrstete-28-km-or-h-Hochgeschwindigkeit-mit-Wasserkhlsystem-Spielzeug-reviews-p1301604.html,"89,39€",€6.25,https://de.banggood.com/Feilun-FT016-47CM-2_4G-4CH-RC-Boat-540-Brushed-28km-or-h-High-Speed-With-Water-Cooling-System-Toy-p-1301604.html?p=4T181370308054202203,,https://de.banggood.com/custlink/KGDCcNkdje,
"2022-09-19 04:51:28",1313817,"TFL C1610-A 1/10 4WD RC Car Crawler Monster Truck ohne Motor ESC Servo Sender Zufällige Karosserie",https://imgaz2.staticbg.com/thumb/gallery/oaupload/banggood/images/06/D9/34da9d99-b94b-4405-9cbb-366ed95a68cd.jpg,https://de.banggood.com/TFLC1610-A1-or-104WDRCCar-Crawler-Monster-Truck-ohne-Motor-ESC-Servo-Sender-Zufllige-Karosserie-reviews-p1313817.html,"465,09€",€32.5,https://de.banggood.com/TFL-C1610-A-1-or-10-4WD-RC-Car-Crawler-Monster-Truck-without-Motor-ESC-Servo-Transmitter-Random-Body-Shell-p-1313817.html?p=4T181370308054202203,https://de.banggood.com/coupon-transfer-page.html?p=4T181370308054202203&p_id=1313817&c_id=545049&c_code=BG0d54de&w_house=CZ&poa=SKU986194,https://de.banggood.com/custlink/3vmpCNUyOA,https://de.banggood.com/custlink/KKKWrQUCR0
"2022-09-19 04:51:28",1337828,"Volantex 792-5 Vector SR65 65cm 55KM / h Brushless High Speed ​​RC Boot mit Wasserkühlung",https://imgaz3.staticbg.com/thumb/gallery/oaupload/banggood/images/9D/EA/cf468193-5ed0-4357-a2a1-b2453845bec9.jpg,https://de.banggood.com/Volantex-792-5-Vector-SR65-65cm-55KM-or-h-Brushless-High-Speed-RC-Boot-mit-Wasserkhlung-reviews-p1337828.html,"195,51€",€13.66,https://de.banggood.com/Volantex-792-5-Vector-SR65-65cm-55KM-or-h-Brushless-High-Speed-RC-Boat-With-Water-Cooling-System-p-1337828.html?p=4T181370308054202203,,https://de.banggood.com/custlink/GGmJCnUhOz,
"2022-09-19 04:51:28",1362568,"Flytec 2011-5 Generation Fischköder Rc Boot Satz Ohne Platine Batterie Motor Servo",https://imgaz3.staticbg.com/thumb/gallery/oaupload/banggood/images/CF/DD/8a5553c1-9af7-4fd9-80d2-62efbeca92c2.jpg,https://de.banggood.com/Flytec2011-5GenerationFischkderRcBoot-Satz-Ohne-Platine-Batterie-Motor-Servo-reviews-p1362568.html,"104,12€",€7.28,https://de.banggood.com/Flytec-2011-5-Generation-Fishing-Bait-Rc-Boat-Kit-Without-Circuit-Board-Battery-Motor-Servo-p-1362568.html?p=4T181370308054202203,https://de.banggood.com/coupon-transfer-page.html?p=4T181370308054202203&p_id=1362568&c_id=540693&c_code=BGfe9914&w_house=USA&poa=POA3885440,https://de.banggood.com/custlink/mmvCcsMho7,https://de.banggood.com/custlink/D33rCbUCEb
"2022-09-19 04:51:28",1409804,"ZD Racing 9116 1/8 4WD Brushless-Elektro-LKW-Metallrahmen 100 km / h RC-Auto ohne elektrische Teile",https://imgaz3.staticbg.com/thumb/gallery/oaupload/banggood/images/61/70/b45006a2-604b-4a66-95d2-15b9aa56798e.jpg,https://de.banggood.com/ZD-Racing-9116-1-or-8-4WD-Brushless-Elektro-LKW-Metallrahmen-100-km-or-h-RC-Auto-ohne-elektrische-Teile-reviews-p1409804.html,"210,35€",€14.7,https://de.banggood.com/ZD-Racing-9116-1-or-8-4WD-Brushless-Electric-Truck-Metal-Frame-100km-or-h-RC-Car-Without-Electric-Parts-p-1409804.html?p=4T181370308054202203,,https://de.banggood.com/custlink/GvKJcskReK,
"2022-09-19 04:51:28",1458990,"RGT EX86100 PRO Satz 1/10 2.4G 4WD Rc Auto-elektrischer Kletterfelsen ohne elektronische Teile",https://imgaz1.staticbg.com/thumb/gallery/oaupload/banggood/images/9E/64/84500987-8026-47fc-964c-cc9f1cf1aad6.jpg,https://de.banggood.com/RGTEX86100PROSatz1-or-102_4G-4WD-Rc-Auto-elektrischer-Kletterfelsen-ohne-elektronische-Teile-reviews-p1458990.html,"230,38€",€16.1,https://de.banggood.com/RGT-EX86100-PRO-Kit-1-or-10-2_4G-4WD-Rc-Car-Electric-Climbing-Rock-Crawler-without-Electronic-Parts-p-1458990.html?p=4T181370308054202203,https://de.banggood.com/coupon-transfer-page.html?p=4T181370308054202203&p_id=1458990&c_id=540472&c_code=BG4510e2&w_house=USA&poa=POA4675986,https://de.banggood.com/custlink/vvmrCNzY4y,https://de.banggood.com/custlink/3DmprQMpdq
"2022-09-19 04:51:28",1530741,"HG P408 Standard 1/10 2.4G 4WD 16CH 30km / h RC Auto US4X4 Militärfahrzeug LKW ohne Batterie Ladegerät",https://imgaz2.staticbg.com/thumb/gallery/oaupload/ser1/banggood/images/CA/28/c5b6949f-1a71-496e-a836-d827f3409533.JPG,https://de.banggood.com/HGP408Standard1-or-102_4G4WD-16CH-30km-or-h-RC-Auto-US4X4-Militrfahrzeug-LKW-ohne-Batterie-Ladegert-reviews-p1530741.html,"531,09€",€37.11,https://de.banggood.com/HG-P408-Standard-1-or-10-2_4G-4WD-16CH-30km-or-h-RC-Car-U_S_4X4-Military-Vehicle-Truck-without-Battery-Charger-p-1530741.html?p=4T181370308054202203,https://de.banggood.com/coupon-transfer-page.html?p=4T181370308054202203&p_id=1530741&c_id=540009&c_code=BG8143dd&w_house=ES&poa=SKUC95294,https://de.banggood.com/custlink/KGGcJNUY0C,https://de.banggood.com/custlink/3DvWCsqpyw
"2022-09-19 04:51:28",1580929,"330DL Für CAT 1/20 2.4G RC Baggerlegierung Bau LKW Fahrzeuge RTR Modell",https://imgaz1.staticbg.com/thumb/gallery/oaupload/ser1/banggood/images/CC/0B/d057b102-db42-461a-a4a1-b9644f3edcc6.png,https://de.banggood.com/330DL-Fr-CAT-1-or-20-2_4G-RC-Baggerlegierung-Bau-LKW-Fahrzeuge-RTR-Modell-reviews-p1580929.html,"893,51€",€62.44,https://de.banggood.com/330DL-For-CAT-1-or-20-2_4G-RC-Excavator-Alloy-Construction-Truck-Vehicles-RTR-Model-p-1580929.html?p=4T181370308054202203,,https://de.banggood.com/custlink/mvKWpAzE4t,
"2022-09-19 04:51:28",1590274,"HG P803A Verbesserte Licht Sound 1/12 2,4G 8X8 EP RC Auto für US Army Military Truck 5 KG Ladekapazität ohne Batterie Ladegerät",https://imgaz3.staticbg.com/thumb/gallery/oaupload/ser1/banggood/images/F0/21/5e6cea97-f2d1-4ae7-8a2a-ccd3094a8415.jpg,"https://de.banggood.com/HGP803AVerbesserteLichtSound1-or-12-2,4G-8X8-EP-RC-Auto-fr-US-Army-Military-Truck-5-KG-Ladekapazitt-ohne-Batterie-Ladegert-reviews-p1590274.html","797,14€",€55.7,https://de.banggood.com/HG-P803A-Upgraded-Light-Sound-1-or-12-2_4G-8X8-EP-RC-Car-for-US-Army-Military-Truck-5KG-Load-Capacity-w-or-o-Battery-Charger-p-1590274.html?p=4T181370308054202203,https://de.banggood.com/coupon-transfer-page.html?p=4T181370308054202203&p_id=1590274&c_id=540632&c_code=BGcc6020&w_house=CZ&poa=SKUD82610,https://de.banggood.com/custlink/vKmCpQzh4Z,https://de.banggood.com/custlink/vmDrWsqpW3
